item_code;item_name;box_length;box_width;box_height;box_volume;box_weight;number_of_item_in_a_box;item_volume;item_unit;item_order_frequency;item_relative_importance;item_quantity_order_mean;item_quantity_order_std;item_quantity_order_total;item_quantity_order_unique;item_quantity_order_unique_frequency;item_class;item_initial_quantity_inventory
12221009001;春風抽取式廚房紙巾;21.00;11.00;08.00;1964.00.00;00.02;01.00;1963.05.00;PCS;196.00.00;0.5164513924767921;1.459;0,411805556;286;[1, 2, 6];[110, 85, 1];C;3
12221012001;家樂福環保擦手紙200抽X5包;21.00;09.00;20.00;3780.00.00;01.00;01.00;3780.00.00;PCS;165.00.00;0.55510408159864;3.131;2.604;548;[1, 2, 3, 4, 7, 8, 10, 12];[64, 37, 6, 41, 2, 21, 1, 3];C;7
12230006001;滿意寶寶瞬潔乾爽NB;54.00.00;33.00.00;33.00.00;58806.0;05.32;04.00;14701.5;PCS;01.00;0.9989333511108148;01.00;00.00;1;[1];[1];C;1
12230008001;幫寶適一級幫初生禮盒組;27.00.00;36.00.00;45.00.00;43740.0;0,184722222;01.00;43740.0;PCS;01.00;0.9989366843885935;02.00;00.00;2;[2];[1];C;2
12230999001;滿意寶寶極上呵護新生兒;52.00.00;37.00.00;34.00.00;65416.0;10.00;08.00;8177.00.00;PCS;01.00;0.9989400176663722;02.00;00.00;2;[2];[1];C;2
12231004001;滿意寶寶極上呵護S60;52.00.00;30.00.00;40.00.00;62400.0;0,228472222;04.00;15600.0;PCS;03.00;0.9902301628306195;1.667;0,400694444;5;[1, 2];[1, 2];C;3
12231005001;妙而舒瞬吸舒爽紙尿褲 S;42.00.00;36.00.00;42.00.00;63504.0;06.07;03.00;21168.0;PCS;06.00;0.9720371327144548;1.714;0,338888889;12;[1, 2];[2, 5];C;3
12231027001;妙而舒頂柔舒護紙尿褲-S;50.00.00;32.00.00;41.00.00;65600.0;07.25;04.00;16400.0;PCS;01.00;0.9989433509441509;01.00;00.00;1;[1];[1];C;1
12232001001;幫寶適一級幫M號箱-EC 幫寶適一級幫M箱;36.00.00;23.00;44.00.00;36432.0;03.04;01.00;36432.0;PCS;01.00;0.9989466842219297;01.00;00.00;1;[1];[1];C;1
12232010001;幫寶適一級幫紙尿褲M號;44.00.00;36.00.00;37.00.00;58608.0;07.13;03.00;19536.0;PCS;01.00;0.9989500174997084;02.00;00.00;2;[2];[1];C;2
12232017001;滿意寶寶極上呵護 M;55.00.00;34.00.00;43.00.00;80410.0;8.668;04.00;20102.5;PCS;02.00;0.9952034132764453;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12232999001;妙而舒瞬吸舒爽紙尿褲 M;42.00.00;40.00.00;43.00.00;72240.0;08.07;03.00;24080.0;PCS;10.00;0.9474708754854085;1.895;0,561805556;36;[1, 2, 3];[7, 7, 5];C;5
12233011001;滿意寶寶極上呵護 L;55.00.00;28.00.00;45.00.00;69300.0;8.348;04.00;17325.0;PCS;02.00;0.9952100798320028;02.00;00.00;4;[2];[2];C;2
12233019001;幫寶適一級幫L號箱-EC 幫寶適一級幫L箱;36.00.00;21.00;48.00.00;36288.0;04.01;01.00;36288.0;PCS;01.00;0.998953350777487;01.00;00.00;1;[1];[1];C;1
12233023001;妙而舒瞬吸舒爽紙尿褲 L;44.00.00;39.00.00;45.00.00;77220.0;08.04;03.00;25740.0;PCS;25.00.00;0.8681621972967117;3.556;1.577;96;[1, 2, 3, 6];[2, 2, 16, 7];C;6
12233028001;滿意活潑寶寶紙尿褲L號44+2片 活潑寶寶L號;60.00.00;26.00.00;43.00.00;67080.0;08.34;05.00;13416.0;PCS;02.00;0.9952167463875602;01.00;00.00;2;[1];[2];C;1
12233034001;幫寶適一級幫拉拉褲L箱;30.00.00;26.00.00;30.00.00;23400.0;02.00;01.00;23400.0;PCS;03.00;0.9902401626639556;1.333;0,400694444;4;[1, 2];[2, 1];C;2
12233035001;妙而舒妙兒褲L號;36.00.00;32.00.00;41.00.00;47232.0;04.07;02.00;23616.0;PCS;02.00;0.9952234129431177;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12234005001;幫寶適一級幫紙尿褲XL號;48.00.00;38.00.00;26.00.00;47424.0;05.08;03.00;15808.0;PCS;01.00;0.9989566840552657;01.00;00.00;1;[1];[1];C;1
12234029001;妙而舒瞬吸舒爽紙尿褲 XL;48.00.00;35.00.00;48.00.00;80640.0;08.04;03.00;26880.0;PCS;40.00.00;0.8144764253929101;2.786;1.385;156;[1, 2, 3, 4, 6];[11, 9, 29, 1, 6];C;6
12234036001;妙而舒妙兒褲 XXL28片;37.00.00;27.00.00;37.00.00;36963.0;03.28;02.00;18481.5;PCS;06.00;0.972057132381127;01.05;0,380555556;9;[1, 2];[3, 3];C;3
12234037001;妙而舒妙而褲XL44;39.00.00;31.00.00;42.00.00;50778.0;03.57;02.00;25389.0;PCS;03.00;0.9902501624972917;1.333;0,400694444;4;[1, 2];[2, 1];C;2
12234038001;幫寶適一級幫拉拉褲XL箱;30.00.00;27.00.00;32.00.00;25920.0;02.56;01.00;25920.0;PCS;04.00;0.9844502591623473;01.00;00.00;4;[1];[4];C;1
12234901001;幫寶適超薄乾爽紙尿褲XL;50.00.00;30.00.00;39.00.00;58500.0;07.02;03.00;19500.0;PCS;03.00;0.9902601623306279;02.00;01.00;6;[1, 2, 3];[1, 1, 1];C;4
12234915001;幫寶適超薄乾爽拉拉褲XL號;43.00.00;31.00.00;50.00.00;66650.0;7.112;06.00;11108.3;PCS;04.00;0.9844635922734621;01.05;0,400694444;6;[1, 2];[2, 2];C;3
12234916001;幫寶適超薄乾爽拉拉褲XXL號;44.00.00;40.00.00;27.00.00;47520.0;05.25;06.00;7920.00.00;PCS;01.00;0.9989600173330444;02.00;00.00;2;[2];[1];C;2
12234920001;滿意寶寶瞬潔乾爽輕巧褲XL號38片;45.00.00;33.00.00;43.00.00;63855.0;06.47;04.00;15963.8;PCS;01.00;0.9989633506108232;01.00;00.00;1;[1];[1];C;1
12234921001;滿意寶寶瞬潔乾爽輕巧褲XXL號26片;51.00.00;24.00.00;43.00.00;52632.0;04.23;03.00;17544.0;PCS;01.00;0.9989666838886019;01.00;00.00;2;[1];[2];C;2
12234934001;幫寶適一級幫拉拉褲XL;49.00.00;43.00.00;22.00;46354.0;04.37;03.00;15451.3;PCS;01.00;0.9989700171663806;01.00;00.00;1;[1];[1];C;1
12301001001;超值螺旋棉花棒;51.00.00;37.00.00;32.00.00;60384.0;07.01;60.00.00;1006.04.00;PCS;25.00.00;0.8682455292411793;01.06;1.291;40;[1, 2, 3, 5, 6];[18, 4, 1, 1, 1];C;3
12301004001;菲力家族粗軸棉花棒;37.00.00;24.00.00;29.00.00;25752.0;04.00;24.00.00;1073.00.00;PCS;09.00;0.9538607689871835;01.01;0,219444444;11;[1, 2];[9, 1];C;2
12301005001;固特齒紙軸棉花棒;62.00.00;42.00.00;45.00.00;117180.0;17.158;96.00.00;1220.06.00;PCS;15.00;0.9176280395326745;02.00;1.414;30;[1, 2, 3, 4, 6];[7, 5, 1, 1, 1];C;4
12301009001;菲力家族螺旋彩妝棉花棒200支* 菲力家族螺旋彩;36.00.00;23.00;28.00.00;23184.0;04.07;24.00.00;966.00.00;PCS;11.00;0.941054315761404;1.455;0,3625;16;[1, 2];[6, 5];C;2
12301010001;菲力家族棉花棒細軸200支*2;38.00.00;25.00.00;18.00;17100.0;0,144444444;24.00.00;712.05.00;PCS;11.00;0.9410909818169697;1.545;1.214;17;[1, 2, 5];[8, 2, 1];C;3
12301011001;菲力家族棉花棒600支;49.00.00;21.00;27.00.00;27783.0;03.54;24.00.00;1157.06.00;PCS;66.00.00;0.7454709088181863;1.284;0,510416667;86;[1, 2, 3, 4];[56, 6, 2, 3];C;3
12301023001;家樂福螺旋棉花棒;52.00.00;38.00.00;34.00.00;67184.0;08.46;360.00.00;186.06.00;PCS;10.00;0.9475042082631956;08.04;3.098;84;[6, 12];[6, 4];C;12
12301024001;快潔適環保紙軸棉花棒;36.00.00;27.00.00;21.00;20412.0;03.12;24.00.00;850.05.00;PCS;06.00;0.9720771320477992;01.05;0,58125;9;[1, 2, 3];[4, 1, 1];C;3
12301025001;超值塑軸棉花棒;51.00.00;37.00.00;32.00.00;60384.0;07.07;60.00.00;1006.04.00;PCS;41.00.00;0.8120297995033416;1.674;1.267;72;[1, 2, 3, 4, 5, 6];[29, 8, 1, 2, 2, 1];C;4
12301026001;快潔適黑色紙軸棉花棒;35.00.00;26.00.00;18.00;16380.0;03.03;24.00.00;682.05.00;PCS;04.00;0.9844769253845769;01.00;00.00;4;[1];[4];C;1
12301027001;家樂福塑軸棉花棒;53.00.00;35.00.00;33.00.00;61215.0;08.09;360.00.00;170.00.00;PCS;09.00;0.9538907684871919;8.667;6.083;78;[6, 12, 24];[7, 1, 1];C;15
12302008001;親密保養潤滑凝露 親密保養潤滑凝;26.00.00;18.00;20.00;9360.00.00;0,133333333;24.00.00;390.00.00;PCS;03.00;0.9902701621639639;2.333;1.155;7;[1, 3];[1, 2];C;4
12302044001;XCREME保濕潤滑液 保濕潤滑液;24.00.00;13.00;17.00;5304.00.00;0,0875;12.00;442.00.00;PCS;02.00;0.995230079498675;01.00;00.00;2;[1];[2];C;1
12302047001;XCREME冰晶潤滑液 冰晶潤滑液;24.00.00;13.00;17.00;5304.00.00;0,0875;12.00;442.00.00;PCS;01.00;0.9989733504441592;01.00;00.00;1;[1];[1];C;1
12302118001;Safeway數位顆粒型衛生套14入 顆粒衛生套14;18.00;13.00;27.00.00;6318.00.00;0,054861111;12.00;526.05.00;PCS;03.00;0.9902801619973001;1.333;0,400694444;4;[1, 2];[2, 1];C;2
12302120001;Safeway數位潤滑型衛生套14入 潤滑衛生套14;18.00;13.00;27.00.00;6318.00.00;0,529166667;12.00;526.05.00;PCS;03.00;0.9902901618306361;03.00;2.646;9;[1, 2, 6];[1, 1, 1];C;6
12320018001;好立善鐵+C+B發泡錠 FECB發泡錠;23.00;15.00;09.00;3105.00.00;1.088;12.00;258.08.00;PCS;03.00;0.9903001616639723;06.00;00.00;18;[6];[3];C;6
12320030001;三多金盞花葉黃素Plus蝦紅素軟膠囊;23.00;15.00;17.00;5865.00.00;00.06;06.00;977.05.00;PCS;02.00;0.9952367460542324;01.00;00.00;2;[1];[2];C;1
12320175001;好立善綜合維他命發泡錠 維他命發泡錠;23.00;15.00;09.00;3105.00.00;1.338;12.00;258.08.00;PCS;04.00;0.9844902584956917;0,135416667;2.217;11;[1, 2, 6];[1, 2, 1];C;6
12320176001;好立善鎂發泡錠 鎂發泡錠;23.00;15.00;09.00;3105.00.00;1.262;12.00;258.08.00;PCS;04.00;0.9845035916068066;02.25;1.258;9;[1, 2, 4];[1, 2, 1];C;4
12320188001;好立善超級B群發泡錠 超級B群發泡錠;23.00;15.00;09.00;3105.00.00;01.37;12.00;258.08.00;PCS;01.00;0.9989766837219379;01.00;00.00;1;[1];[1];C;1
12321040001;三多顆粒卵磷脂;42.00.00;33.00.00;27.00.00;37422.0;0,469444444;24.00.00;1559.03.00;PCS;05.00;0.9781803636606057;1.667;1.033;10;[1, 3];[4, 2];C;4
12321135001;台糖紅麴(健規字號000005號) 紅麴;29.00.00;23.00;14.00;9338.00.00;0,556944444;06.00;1556.03.00;PCS;01.00;0.9989800169997167;01.00;00.00;1;[1];[1];C;1
12322057001;三多天然葡萄糖胺液禮盒16入 葡萄糖胺液禮盒;46.00.00;32.00.00;18.00;26496.0;14.58;06.00;4416.00.00;PCS;01.00;0.9989833502774954;01.00;00.00;1;[1];[1];C;1
12323010001;三多女性B群Plus鐵鎂60錠 女性B群鐵鎂;23.00;16.00;17.00;6256.00.00;0,045833333;06.00;1042.07.00;PCS;02.00;0.9952434126097899;01.00;00.00;2;[1];[2];C;1
12323109001;三多魚膠原蛋白C-盒裝28入 三多魚膠原蛋白;40.00.00;28.00.00;13.00;14560.0;0,107638889;06.00;2426.07.00;PCS;02.00;0.9952500791653472;01.00;00.00;2;[1];[2];C;1
12323111001;三多天然蔓越莓 三多天然蔓越莓;22.00;15.00;16.00;5280.00.00;0,058333333;06.00;880.00.00;PCS;01.00;0.9989866835552741;01.00;00.00;1;[1];[1];C;1
12323204001;三多維他命C+E Plus口含錠 C+E口含錠;23.00;16.00;16.00;5888.00.00;01.02;06.00;981.03.00;PCS;01.00;0.9989900168330528;01.00;00.00;1;[1];[1];C;1
12324139001;三多男性薑黃鋅複方錠 男性薑黃鋅複方;22.00;16.00;17.00;5984.00.00;0,454166667;06.00;997.03.00;PCS;02.00;0.9952567457209046;01.00;00.00;2;[1];[2];C;1
12325047001;台塑生醫-舒暢益生菌 台塑舒暢益生菌;25.00.00;24.00.00;20.00;12000.0;01.02;06.00;2000.00.00;PCS;02.00;0.9952634122764621;01.00;00.00;2;[1];[2];C;1
12325186001;台糖果寡醣(400g) 果寡醣;30.00.00;22.00;21.00;13860.0;6.172;12.00;1155.00.00;PCS;01.00;0.9989933501108315;01.00;00.00;1;[1];[1];C;1
12326002001;NV黃金比例金盞花葉黃素軟膠 金盞花葉黃素;38.00.00;29.00.00;24.00.00;26448.0;0,051388889;06.00;4408.00.00;PCS;01.00;0.9989966833886101;02.00;00.00;2;[2];[1];C;2
12326005001;紅牛聰勁即溶乳清蛋白-可可風味 紅牛乳清可可;46.00.00;16.00;26.00.00;19136.0;03.08;03.00;6378.07.00;PCS;01.00;0.9990000166663889;01.00;00.00;1;[1];[1];C;1
12326090001;三多素食金盞花葉黃素植物性膠囊 葉黃素;23.00;16.00;17.00;6256.00.00;00.58;06.00;1042.07.00;PCS;02.00;0.9952700788320195;01.00;00.00;2;[1];[2];C;1
12326121001;日本味王防彈咖啡 防彈咖啡;26.00.00;18.00;17.00;7956.00.00;0,04375;03.00;2652.00.00;PCS;01.00;0.9990033499441676;03.00;00.00;3;[3];[1];C;3
12326152001;三多金盞花葉黃素複方100;29.00.00;21.00;15.00;9135.00.00;01.00;06.00;1522.05.00;PCS;10.00;0.9475375410409826;01.02;0,293055556;12;[1, 2];[8, 2];C;2
12326167001;三多消化酵素Plus膜衣錠 消化酵素膜衣錠;23.00;16.00;17.00;6256.00.00;00.56;06.00;1042.07.00;PCS;02.00;0.9952767453875768;03.05;0,490972222;7;[3, 4];[1, 1];C;5
12327002001;桂格完膳營養素白藜蘆醇6入 完膳白藜蘆醇;58.00.00;41.00.00;22.00;52316.0;0,545138889;06.00;8719.03.00;PCS;02.00;0.9952834119431343;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12327004001;亞培葡勝納三重強護糖尿病適用粉狀配方 葡勝納糖尿配方;53.00.00;40.00.00;18.00;38160.0;13.00;12.00;3180.00.00;PCS;02.00;0.9952900784986917;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12327007001;三多補體健;54.00.00;40.00.00;30.00.00;64800.0;15.02;12.00;5400.00.00;PCS;03.00;0.9903101614973083;03.00;0,566666667;12;[2, 3, 4];[1, 2, 1];C;5
12327009001;桂格完膳營養素纖穀口味;41.00.00;27.00.00;10.00;11070.0;0,338888889;24.00.00;461.03.00;PCS;06.00;0.9720971317144714;28.00.00;9.798;168;[24, 48];[5, 1];C;39
12327014001;愛基均衡及糖尿病配方營養素;41.00.00;29.00.00;19.00;22591.0;06.09;06.00;3765.02.00;PCS;01.00;0.9990066832219463;01.00;00.00;1;[1];[1];C;1
12327015001;安素優能基配方(香草口味) 安素優能基配方;53.00.00;40.00.00;17.00;36040.0;0,559027778;12.00;3003.03.00;PCS;01.00;0.999010016499725;01.00;00.00;1;[1];[1];C;1
12327016001;亞培安素液體原味禮盒 亞培安素香草;61.00.00;31.00.00;22.00;41602.0;0,689583333;06.00;6933.07.00;PCS;04.00;0.9845169247179214;01.05;0,400694444;6;[1, 2];[2, 2];C;3
12327018001;桂格完膳營養素 100鉻含纖配方;35.00.00;24.00.00;16.00;13440.0;7.264;24.00.00;560.00.00;PCS;01.00;0.9990133497775037;24.00.00;00.00;24;[24];[1];C;24
12327020001;三多高鈣高纖燕麥植物奶 三多燕麥植物奶;54.00.00;41.00.00;18.00;39852.0;0,584722222;12.00;3321.00.00;PCS;01.00;0.9990166830552825;03.00;00.00;3;[3];[1];C;3
12327022001;桂格完膳營養素-均衡6入 完膳營養素均衡;46.00.00;30.00.00;22.00;30360.0;12.09;06.00;5060.00.00;PCS;01.00;0.9990200163330611;01.00;00.00;1;[1];[1];C;1
12327023001;桂格完膳營養素糖尿病適用8入 完膳糖尿病;61.00.00;31.00.00;22.00;41602.0;0,721527778;06.00;6933.07.00;PCS;03.00;0.9903201613306445;1.667;0,400694444;5;[1, 2];[1, 2];C;3
12327025001;亞培安素草莓減甜24入;42.00.00;28.00.00;10.00;11760.0;07.23;01.00;11760.0;PCS;08.00;0.9598040032666122;1.125;0,245833333;9;[1, 2];[7, 1];C;2
12327026001;亞培葡勝納三重強護 850g兩入促銷組 葡勝納粉兩入組;51.00.00;33.00.00;35.00.00;58905.0;16.07;06.00;9817.05.00;PCS;06.00;0.9721171313811436;1.167;0,283333333;7;[1, 2];[5, 1];C;2
12327027001;桂格完膳營養素雙效營養配方;54.00.00;41.00.00;17.00;37638.0;13.03;12.00;3136.05.00;PCS;07.00;0.965847235879402;1.429;0,371527778;10;[1, 2];[4, 3];C;2
12327028001;桂格完膳營養素50鉻配方;42.00.00;28.00.00;11.00;12936.0;7.498;24.00.00;539.00.00;PCS;01.00;0.9990233496108398;24.00.00;00.00;24;[24];[1];C;24
12327035001;亞培安素優能基香草少甜850g二入促銷組 安素粉少甜2入;51.00.00;33.00.00;35.00.00;58905.0;16.07;06.00;9817.05.00;PCS;05.00;0.9781970300494992;01.04;0,620833333;7;[1, 3];[4, 1];C;3
12327040001;桂格機能燕麥片700g;53.00.00;41.00.00;19.00;41287.0;11.00;12.00;3440.06.00;PCS;07.00;0.9658705688238529;2.571;2.149;18;[1, 3, 5, 6];[4, 1, 1, 1];C;5
12327046001;亞培葡勝納SR原味不甜禮盒 葡勝納SR原味禮;54.00.00;30.00.00;21.00;34020.0;09.03;04.00;8505.00.00;PCS;01.00;0.9990266828886185;02.00;00.00;2;[2];[1];C;2
12327048001;桂格完膳營養素香草口味(低糖少甜)24入;41.00.00;27.00.00;10.00;11070.0;07.07;01.00;11070.0;PCS;06.00;0.9721371310478159;1.143;0,2625;8;[1, 2];[6, 1];C;2
12327050001;桂格完膳營養素白藜蘆醇24入;35.00.00;24.00.00;16.00;13440.0;7.212;01.00;13440.0;PCS;12.00;0.9349877502041632;1.167;0,270138889;14;[1, 2];[10, 2];C;2
12327051001;桂格完膳營養素 香草口味(低糖少甜)8入 桂格低糖香草盒;60.00.00;30.00.00;21.00;37800.0;16.09;06.00;6300.00.00;PCS;01.00;0.9990300161663972;01.00;00.00;1;[1];[1];C;1
12327052001;三多綜合優蛋白500g 綜合優蛋白;55.00.00;44.00.00;20.00;48400.0;09.03;12.00;4033.03.00;PCS;05.00;0.9782136964383927;01.02;0,310416667;6;[1, 2];[4, 1];C;2
12327056001;桂格完膳營養素均衡營養;41.00.00;28.00.00;10.00;11480.0;07.07;24.00.00;478.03.00;PCS;03.00;0.9903301611639806;24.00.00;00.00;72;[24];[3];C;24
12327057001;亞培安素24入原味;42.00.00;29.00.00;09.00;10962.0;07.16;01.00;10962.0;PCS;30.00.00;0.8482225296245063;1.156;0,25625;37;[1, 2];[27, 5];C;2
12327058001;亞培葡勝納菁選30入 葡勝納菁選30入;37.00.00;30.00.00;14.00;15540.0;07.29;01.00;15540.0;PCS;01.00;0.9990333494441759;01.00;00.00;1;[1];[1];C;1
12327059001;桂格完膳營養素植物蛋白配方24入;41.00.00;27.00.00;10.00;11070.0;07.07;01.00;11070.0;PCS;05.00;0.9782303628272863;01.02;0,310416667;6;[1, 2];[4, 1];C;2
12327060001;亞培安素優能基均衡營養配方(穀物口味) 優能基穀味口味;53.00.00;40.00.00;17.00;36040.0;22.02;12.00;3003.03.00;PCS;03.00;0.9903401609973167;01.00;00.00;3;[1];[3];C;1
12327062001;亞培安素優能基2入促銷組;52.00.00;32.00.00;35.00.00;58240.0;17.23;06.00;9706.07.00;PCS;07.00;0.9658939017683038;1.143;0,2625;8;[1, 2];[6, 1];C;2
12327063001;桂格完膳營養素原味無糖24入;41.00.00;27.00.00;10.00;11070.0;07.07;01.00;11070.0;PCS;02.00;0.9952967450542491;01.00;00.00;2;[1];[2];C;1
12327064001;三多補体康C經典配方24入 補体康C;41.00.00;27.00.00;10.00;11070.0;07.56;01.00;11070.0;PCS;03.00;0.9903501608306529;01.00;00.00;4;[1];[4];C;2
12327076001;亞培原味安素菁選237ml*24罐/箱 原味安素菁選箱;36.00.00;24.00.00;15.00;12960.0;07.00;01.00;12960.0;PCS;08.00;0.9598306694888419;1.125;0,245833333;9;[1, 2];[7, 1];C;2
12327077001;亞培原味安素14入禮盒 原味安素14入;39.00.00;35.00.00;21.00;28665.0;18.02;04.00;7166.03.00;PCS;04.00;0.9845302578290361;01.05;0,400694444;6;[1, 2];[2, 2];C;3
12327084001;亞培安素香草少甜24入/箱;41.00.00;28.00.00;09.00;10332.0;07.02;01.00;10332.0;PCS;18.00;0.9021849635839403;1.105;0,21875;21;[1, 2];[17, 2];C;2
12327085001;亞培安素香草少甜8入禮盒 安素香草少甜盒;61.00.00;31.00.00;22.00;41602.0;16.13;06.00;6933.07.00;PCS;02.00;0.9953034116098065;01.05;0,490972222;3;[1, 2];[1, 1];C;3
12327086001;台糖大豆卵磷脂200g 大豆卵磷脂;38.00.00;29.00.00;16.00;17632.0;4.188;12.00;1469.03.00;PCS;02.00;0.9953100781653639;06.00;00.00;12;[6];[2];C;6
12327088001;桂格完膳營養素糖尿病適用無糖100鉻24入;41.00.00;27.00.00;10.00;11070.0;07.07;01.00;11070.0;PCS;04.00;0.984543590940151;01.25;00.05;5;[1, 2];[3, 1];C;2
12343304001;三多膠原蛋白300g 三多膠原蛋白;33.00.00;22.00;16.00;11616.0;0,134027778;06.00;1936.00.00;PCS;01.00;0.9990366827219547;01.00;00.00;1;[1];[1];C;1
12344036001;風獅爺一條根貼布(7片熱) 風獅爺貼布-熱;25.00.00;17.00;06.00;2550.00.00;0,438888889;10.00;255.00.00;PCS;01.00;0.9990400159997334;02.00;00.00;2;[2];[1];C;2
12344037001;風獅爺一條根貼布(7片涼) 風獅爺貼布-涼;25.00.00;17.00;06.00;2550.00.00;0,438888889;10.00;255.00.00;PCS;02.00;0.9953167447209214;02.00;1.414;4;[1, 3];[1, 1];C;4
14000002001;厚燒鹽味;34.00.00;27.00.00;35.00.00;32130.0;0,135416667;12.00;2677.05.00;PCS;137.00.00;0.5974100431659473;1.549;1.402;220;[1, 2, 3, 4, 5, 6, 8, 12];[103, 26, 6, 1, 1, 3, 1, 1];C;4
14000003001;旺旺仙貝經濟包;60.00.00;34.00.00;28.00.00;57120.0;3.892;07.00;8160.00.00;PCS;169.00.00;0.5495608406526558;1.399;0,544444444;249;[1, 2, 3, 4, 5];[131, 31, 9, 6, 1];C;3
14000005001;家樂福海苔米香;46.00.00;33.00.00;19.00;28842.0;3.056;12.00;2403.05.00;PCS;20.00;0.8914251429142848;01.25;0,308333333;25;[1, 2];[15, 5];C;2
14000006001;雪餅;60.00.00;34.00.00;29.00.00;59160.0;0,220138889;09.00;6573.03.00;PCS;452.00.00;0.26654889085181915;1.521;1.189;715;[1, 2, 3, 4, 5, 6, 7, 10, 12];[335, 85, 27, 10, 4, 5, 1, 2, 1];B;5
14000008001;瑞花經濟包-輕辣;44.00.00;35.00.00;22.00;33880.0;03.44;05.00;6776.00.00;PCS;13.00;0.929354510758154;05.00;1.886;95;[2, 3, 5, 7, 8, 10];[2, 2, 12, 1, 1, 1];C;10
14000010001;波貝仙;48.00.00;32.00.00;23.00;35328.0;0,146527778;05.00;7065.06.00;PCS;114.00.00;0.6367760537324378;1.303;0,419444444;155;[1, 2, 3, 4];[91, 21, 6, 1];C;2
14000011001;旺旺金澎派;65.00.00;36.00.00;20.00;46800.0;03.46;05.00;9360.00.00;PCS;278.00.00;0.40419326344560924;1.476;1.365;428;[1, 2, 3, 4, 5, 6, 8, 9, 10, 12];[229, 37, 7, 5, 5, 2, 2, 1, 1, 1];B;6
14000014001;米豆;41.00.00;34.00.00;23.00;32062.0;0,147222222;05.00;6412.04.00;PCS;175.00.00;0.5403443275945401;1.398;0,608333333;267;[1, 2, 3, 4, 5, 7];[145, 28, 11, 4, 2, 1];C;3
14000015001;旺旺岩塚仙貝經濟包;45.00.00;34.00.00;24.00.00;36720.0;03.46;05.00;7344.00.00;PCS;42.00.00;0.8084065265578907;1.841;0,088194444;81;[1, 2, 3, 4, 5, 7, 8];[31, 4, 3, 2, 2, 1, 1];C;4
14000017001;紅麴物語(經濟包);60.00.00;34.00.00;29.00.00;59160.0;03.07;07.00;8451.04.00;PCS;358.00.00;0.3233746104231596;1.473;1.111;567;[1, 2, 3, 4, 5, 6, 7, 9, 11];[280, 74, 13, 6, 5, 4, 1, 1, 1];B;5
14000018001;旺旺起司米餅;53.00.00;29.00.00;19.00;29203.0;1.268;12.00;2433.06.00;PCS;60.00.00;0.7608439859335677;1.672;1.671;102;[1, 2, 3, 4, 5, 6, 12];[42, 12, 3, 1, 1, 1, 1];C;4
14000020001;厚燒海苔經濟包;60.00.00;34.00.00;29.00.00;59160.0;04.08;09.00;6573.03.00;PCS;02.00;0.9953234112764787;01.00;00.00;2;[1];[2];C;1
14000021001;北田蒟蒻糙米捲 -巧克力口味;46.00.00;28.00.00;14.00;18032.0;0,13125;12.00;1502.07.00;PCS;72.00.00;0.7300178330361161;1.417;0,55625;102;[1, 2, 3, 5];[53, 10, 8, 1];C;3
14000022001;旺旺仙貝;41.00.00;21.00;13.00;11193.0;0,06875;10.00;1119.03.00;PCS;253.00.00;0.4330927817869702;2.201;2.393;570;[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12];[146, 65, 16, 6, 4, 5, 3, 2, 1, 2, 2, 7];B;9
14000023001;旺仔雪餅;40.00.00;27.00.00;26.00.00;28080.0;02.44;20.00;1404.00.00;PCS;04.00;0.9845569240512658;01.00;00.00;6;[1];[6];C;2
14000025001;黑豆米果;41.00.00;29.00.00;22.00;26158.0;02.53;10.00;2615.08.00;PCS;02.00;0.9953300778320361;01.05;0,490972222;3;[1, 2];[1, 1];C;3
14000027001;旺旺米起司厚脆片經濟包;46.00.00;32.00.00;21.00;30912.0;0,135416667;05.00;6182.04.00;PCS;118.00.00;0.6302028299528342;1.415;0,622222222;184;[1, 2, 3, 4, 8];[94, 26, 6, 3, 1];C;3
14000032001;北田蒟蒻糙米捲(綜合口味);47.00.00;27.00.00;36.00.00;45684.0;05.15;12.00;3807.00.00;PCS;470.00.00;0.24965917234712756;1.454;1.113;721;[1, 2, 3, 4, 5, 6, 7, 10, 11, 12];[364, 91, 21, 9, 6, 1, 1, 1, 1, 1];B;5
14000033001;北田蒟蒻糙米捲(芝士口味);44.00.00;28.00.00;14.00;17248.0;02.06;12.00;1437.03.00;PCS;124.00.00;0.617706371560474;1.643;1.178;212;[1, 2, 3, 4, 5, 6, 7];[87, 21, 10, 5, 4, 1, 1];C;3
14000036001;三幸 越後樽燒醬油米果;45.00.00;25.00.00;19.00;21375.0;0,09375;12.00;1781.03.00;PCS;12.00;0.9350277495375077;01.00;00.00;12;[1];[12];C;1
14000039001;北田蒟蒻糙米捲-蛋黃;46.00.00;28.00.00;14.00;18032.0;02.08;12.00;1502.07.00;PCS;492.00.00;0.22889618506358228;1.648;1.482;842;[1, 2, 3, 4, 5, 6, 8, 9, 10, 12];[355, 94, 26, 10, 9, 7, 4, 2, 2, 2];B;6
